frame_id,job_action,hand_activity_class,grip_type_proxy,motion_class_rule
6481,Dexterous Hand movements,static,open,static
6482,Dexterous Hand movements,static,open,static
6483,Dexterous Hand movements,static,open,static
6484,Dexterous Hand movements,static,precision,static
6485,Dexterous Hand movements,static,open,static
6486,Dexterous Hand movements,static,open,static
6487,Dexterous Hand movements,static,precision,static
6488,Dexterous Hand movements,static,open,static
6489,Dexterous Hand movements,static,open,static
6490,Dexterous Hand movements,static,open,static
6491,Dexterous Hand movements,static,open,static
6492,Dexterous Hand movements,static,open,static
6493,Dexterous Hand movements,static,open,static
6494,Dexterous Hand movements,static,open,static
6495,Dexterous Hand movements,static,open,static
6496,Dexterous Hand movements,static,open,static
6497,Dexterous Hand movements,static,open,static
6498,Dexterous Hand movements,static,open,static
6499,Dexterous Hand movements,static,open,static
6500,Dexterous Hand movements,static,open,static
6501,Dexterous Hand movements,static,open,static
6502,Dexterous Hand movements,static,open,static
6503,Dexterous Hand movements,static,open,static
6504,Dexterous Hand movements,static,open,static
6505,Dexterous Hand movements,static,open,static
6506,Dexterous Hand movements,static,open,static
6507,Dexterous Hand movements,static,open,static
6508,Dexterous Hand movements,static,open,static
6509,Dexterous Hand movements,static,open,static
6510,Dexterous Hand movements,static,open,static
6511,Dexterous Hand movements,static,open,static
6512,Dexterous Hand movements,static,open,static
6513,Dexterous Hand movements,static,open,static
6514,Dexterous Hand movements,static,open,static
6515,Dexterous Hand movements,static,open,static
6516,Dexterous Hand movements,static,open,static
6517,Dexterous Hand movements,static,open,static
6518,Dexterous Hand movements,static,open,static
6519,Dexterous Hand movements,static,open,static
6520,Dexterous Hand movements,static,open,static
6521,Dexterous Hand movements,static,open,static
6522,Dexterous Hand movements,static,open,static
6523,Dexterous Hand movements,static,open,static
6524,Dexterous Hand movements,static,open,static
6525,Dexterous Hand movements,static,open,static
6526,Dexterous Hand movements,static,open,static
6527,Dexterous Hand movements,static,open,static
6528,Dexterous Hand movements,static,open,static
6529,Dexterous Hand movements,static,open,static
6530,Dexterous Hand movements,static,open,static
6531,Dexterous Hand movements,static,open,static
6532,Dexterous Hand movements,static,open,static
6533,Dexterous Hand movements,static,open,static
6534,Dexterous Hand movements,static,open,static
6535,Dexterous Hand movements,static,open,static
6536,Dexterous Hand movements,static,open,static
6537,Dexterous Hand movements,static,open,static
6538,Dexterous Hand movements,static,open,static
6539,Dexterous Hand movements,static,open,static
6540,Dexterous Hand movements,static,open,static
6541,Dexterous Hand movements,static,open,static
6542,Dexterous Hand movements,static,open,static
6543,Dexterous Hand movements,static,open,static
6544,Dexterous Hand movements,static,open,static
6545,Dexterous Hand movements,static,open,static
6546,Dexterous Hand movements,static,open,static
6547,Dexterous Hand movements,static,open,static
6548,Dexterous Hand movements,static,open,static
6549,Dexterous Hand movements,static,open,static
6550,Dexterous Hand movements,static,open,static
6551,Dexterous Hand movements,static,open,static
6552,Dexterous Hand movements,static,open,static
6553,Dexterous Hand movements,static,open,static
6554,Dexterous Hand movements,static,open,static
6555,Dexterous Hand movements,static,open,static
6556,Dexterous Hand movements,static,open,static
6557,Dexterous Hand movements,static,open,static
6558,Dexterous Hand movements,static,open,static
6559,Dexterous Hand movements,static,open,static
6560,Dexterous Hand movements,static,precision,static
6561,Dexterous Hand movements,static,open,static
6562,Dexterous Hand movements,static,open,static
6563,Dexterous Hand movements,static,open,static
6564,Dexterous Hand movements,static,open,static
6565,Dexterous Hand movements,static,open,static
6566,Dexterous Hand movements,static,precision,static
6567,Dexterous Hand movements,static,open,static
6568,Dexterous Hand movements,static,open,static
6569,Dexterous Hand movements,static,open,static
6570,Dexterous Hand movements,static,open,static
6571,Dexterous Hand movements,static,open,static
6572,Dexterous Hand movements,static,precision,static
6573,Dexterous Hand movements,static,open,static
6574,Dexterous Hand movements,static,open,static
6575,Dexterous Hand movements,static,open,static
6576,Dexterous Hand movements,static,open,static
6577,Dexterous Hand movements,static,open,static
6578,Dexterous Hand movements,static,open,static
6579,Dexterous Hand movements,static,open,static
6580,Dexterous Hand movements,static,open,static
6581,Dexterous Hand movements,static,open,static
6582,Dexterous Hand movements,static,open,static
6583,Dexterous Hand movements,static,open,static
6584,Dexterous Hand movements,static,open,static
6585,Dexterous Hand movements,static,open,static
6586,Dexterous Hand movements,static,open,static
6587,Dexterous Hand movements,static,open,static
6588,Dexterous Hand movements,static,open,static
6589,Dexterous Hand movements,static,open,static
6590,Dexterous Hand movements,static,open,static
6591,Dexterous Hand movements,static,open,static
6592,Dexterous Hand movements,static,open,static
6593,Dexterous Hand movements,static,open,static
6594,Dexterous Hand movements,static,open,static
6595,Dexterous Hand movements,static,open,static
6596,Dexterous Hand movements,static,open,static
6597,Dexterous Hand movements,static,open,static
6598,Dexterous Hand movements,static,open,static
6599,Dexterous Hand movements,static,open,static
6600,Dexterous Hand movements,static,open,static
6601,Dexterous Hand movements,static,open,static
6602,Dexterous Hand movements,static,open,static
6603,Dexterous Hand movements,static,open,static
6604,Dexterous Hand movements,static,open,static
6605,Dexterous Hand movements,static,open,static
6606,Dexterous Hand movements,static,open,static
6607,Dexterous Hand movements,static,open,static
6608,Dexterous Hand movements,static,open,static
6609,Dexterous Hand movements,static,open,static
6610,Dexterous Hand movements,static,open,static
6611,Dexterous Hand movements,static,open,static
6612,Dexterous Hand movements,static,open,static
6613,Dexterous Hand movements,static,open,static
6614,Dexterous Hand movements,static,open,static
6615,Dexterous Hand movements,static,open,static
6616,Dexterous Hand movements,static,open,static
6617,Dexterous Hand movements,static,open,static
6618,Dexterous Hand movements,static,open,static
6619,Dexterous Hand movements,static,open,static
6620,Dexterous Hand movements,static,open,static
6621,Dexterous Hand movements,static,open,static
6622,Dexterous Hand movements,static,open,static
6623,Dexterous Hand movements,static,open,static
6624,Dexterous Hand movements,static,open,static
6625,Dexterous Hand movements,static,open,static
6626,Dexterous Hand movements,static,open,static
6627,Dexterous Hand movements,static,open,static
6628,Dexterous Hand movements,static,open,static
6629,Dexterous Hand movements,static,open,static
6630,Dexterous Hand movements,static,open,static
6631,Dexterous Hand movements,static,open,static
6632,Dexterous Hand movements,static,open,static
6633,Dexterous Hand movements,static,open,static
6634,Dexterous Hand movements,static,open,static
6635,Dexterous Hand movements,static,open,static
6636,Dexterous Hand movements,static,open,static
6637,Dexterous Hand movements,static,open,static
6638,Dexterous Hand movements,static,open,static
6639,Dexterous Hand movements,static,precision,static
6640,Dexterous Hand movements,static,open,static
6641,Dexterous Hand movements,static,precision,static
6642,Dexterous Hand movements,static,precision,static
6643,Dexterous Hand movements,static,precision,static
6644,Dexterous Hand movements,static,precision,static
6645,Dexterous Hand movements,static,precision,static
6646,Dexterous Hand movements,static,precision,static
6647,Dexterous Hand movements,static,open,static
6648,Dexterous Hand movements,static,open,static
6649,Dexterous Hand movements,static,open,static
6650,Dexterous Hand movements,static,open,static
6651,Dexterous Hand movements,static,open,static
6652,Dexterous Hand movements,static,open,static
6653,Dexterous Hand movements,static,open,static
6654,Dexterous Hand movements,static,open,static
6655,Dexterous Hand movements,static,precision,static
6656,Dexterous Hand movements,static,open,static
6657,Dexterous Hand movements,static,precision,static
6658,Dexterous Hand movements,static,open,static
6659,Dexterous Hand movements,static,precision,static
6660,Dexterous Hand movements,static,precision,static
6661,Dexterous Hand movements,static,open,static
6662,Dexterous Hand movements,static,precision,static
6663,Dexterous Hand movements,static,precision,static
6664,Dexterous Hand movements,static,precision,static
6665,Dexterous Hand movements,static,precision,static
6666,Dexterous Hand movements,static,open,static
6667,Dexterous Hand movements,static,open,static
6668,Dexterous Hand movements,static,open,static
6669,Dexterous Hand movements,static,open,static
6670,Dexterous Hand movements,static,open,static
6671,Dexterous Hand movements,static,open,static
6672,Dexterous Hand movements,static,open,static
6673,Dexterous Hand movements,static,open,static
6674,Dexterous Hand movements,static,open,static
6675,Dexterous Hand movements,static,open,static
6676,Dexterous Hand movements,static,open,static
6677,Dexterous Hand movements,static,open,static
6678,Dexterous Hand movements,static,open,static
6679,Dexterous Hand movements,static,open,static
6680,Dexterous Hand movements,static,open,static
6681,Dexterous Hand movements,static,open,static
6682,Dexterous Hand movements,static,open,static
6683,Dexterous Hand movements,static,open,static
6684,Dexterous Hand movements,static,open,static
6685,Dexterous Hand movements,static,open,static
6686,Dexterous Hand movements,static,open,static
6687,Dexterous Hand movements,static,open,static
6688,Dexterous Hand movements,static,open,static
6689,Dexterous Hand movements,static,open,static
6690,Dexterous Hand movements,static,open,static
6691,Dexterous Hand movements,static,open,static
6692,Dexterous Hand movements,static,open,static
6693,Dexterous Hand movements,static,open,static
6694,Dexterous Hand movements,static,open,static
6695,Dexterous Hand movements,static,open,static
6696,Dexterous Hand movements,static,open,static
6697,Dexterous Hand movements,static,open,static
6698,Dexterous Hand movements,static,open,static
6699,Dexterous Hand movements,static,open,static
6700,Dexterous Hand movements,static,open,static
6701,Dexterous Hand movements,static,open,static
6702,Dexterous Hand movements,static,open,static
6703,Dexterous Hand movements,static,open,static
6704,Dexterous Hand movements,static,open,static
6705,Dexterous Hand movements,static,open,static
6706,Dexterous Hand movements,static,open,static
6707,Dexterous Hand movements,static,open,static
6708,Dexterous Hand movements,static,open,static
6709,Dexterous Hand movements,static,open,static
6710,Dexterous Hand movements,static,open,static
6711,Dexterous Hand movements,static,open,static
6712,Dexterous Hand movements,static,open,static
6713,Dexterous Hand movements,static,open,static
6714,Dexterous Hand movements,static,open,static
6715,Dexterous Hand movements,static,open,static
6716,Dexterous Hand movements,static,open,static
6717,Dexterous Hand movements,static,precision,static
6718,Dexterous Hand movements,static,precision,static
6719,Dexterous Hand movements,static,precision,static
6720,Dexterous Hand movements,static,precision,static
6721,Dexterous Hand movements,static,open,static
6722,Dexterous Hand movements,static,open,static
6723,Dexterous Hand movements,static,open,static
6724,Dexterous Hand movements,static,open,static
6725,Dexterous Hand movements,static,precision,static
6726,Dexterous Hand movements,static,precision,static
6727,Dexterous Hand movements,static,precision,static
6728,Dexterous Hand movements,static,precision,static
6729,Dexterous Hand movements,static,pinch,static
6730,Dexterous Hand movements,static,pinch,static
6731,Dexterous Hand movements,static,pinch,static
6732,Dexterous Hand movements,static,pinch,static
6733,Dexterous Hand movements,static,pinch,static
6734,Dexterous Hand movements,static,pinch,static
6735,Dexterous Hand movements,static,precision,static
6736,Dexterous Hand movements,static,precision,static
6737,Dexterous Hand movements,static,precision,static
6738,Dexterous Hand movements,static,open,static
6739,Dexterous Hand movements,static,open,static
6740,Dexterous Hand movements,static,precision,static
6741,Dexterous Hand movements,static,open,static
6742,Dexterous Hand movements,static,open,static
6743,Dexterous Hand movements,static,open,static
6744,Dexterous Hand movements,static,open,static
6745,Dexterous Hand movements,static,open,static
6746,Dexterous Hand movements,static,open,static
6747,Dexterous Hand movements,static,open,static
6748,Dexterous Hand movements,static,open,static
6749,Dexterous Hand movements,static,open,static
6750,Dexterous Hand movements,static,open,static
6751,Dexterous Hand movements,static,open,static
6752,Dexterous Hand movements,static,open,static
6753,Dexterous Hand movements,static,open,static
6754,Dexterous Hand movements,static,open,static
6755,Dexterous Hand movements,static,open,static
6756,Dexterous Hand movements,static,open,static
6757,Dexterous Hand movements,static,open,static
6758,Dexterous Hand movements,static,open,static
6759,Dexterous Hand movements,static,open,static
6760,Dexterous Hand movements,static,open,static
6761,Dexterous Hand movements,static,open,static
6762,Dexterous Hand movements,static,open,static
6763,Dexterous Hand movements,static,open,static
6764,Dexterous Hand movements,static,open,static
6765,Dexterous Hand movements,static,open,static
6766,Dexterous Hand movements,static,open,static
6767,Dexterous Hand movements,static,open,static
6768,Dexterous Hand movements,static,open,static
6769,Dexterous Hand movements,static,open,static
6770,Dexterous Hand movements,static,open,static
6771,Dexterous Hand movements,static,open,static
6772,Dexterous Hand movements,static,open,static
6773,Dexterous Hand movements,static,open,static
6774,Dexterous Hand movements,static,open,static
6775,Dexterous Hand movements,static,open,static
6776,Dexterous Hand movements,static,open,static
6777,Dexterous Hand movements,static,open,static
6778,Dexterous Hand movements,static,open,static
6779,Dexterous Hand movements,static,open,static
6780,Dexterous Hand movements,static,open,static
6781,Dexterous Hand movements,static,open,static
6782,Dexterous Hand movements,static,precision,static
6783,Dexterous Hand movements,static,open,static
6784,Dexterous Hand movements,static,open,static
6785,Dexterous Hand movements,static,precision,static
6786,Dexterous Hand movements,static,open,static
6787,Dexterous Hand movements,static,open,static
6788,Dexterous Hand movements,static,precision,static
6789,Dexterous Hand movements,static,open,static
6790,Dexterous Hand movements,static,open,static
6791,Dexterous Hand movements,static,open,static
6792,Dexterous Hand movements,static,open,static
6793,Dexterous Hand movements,static,open,static
6794,Dexterous Hand movements,static,open,static
6795,Dexterous Hand movements,static,open,static
6796,Dexterous Hand movements,static,open,static
6797,Dexterous Hand movements,static,open,static
6798,Dexterous Hand movements,static,open,static
6799,Dexterous Hand movements,static,open,static
6800,Dexterous Hand movements,static,open,static
6801,Dexterous Hand movements,static,open,static
6802,Dexterous Hand movements,static,open,static
6803,Dexterous Hand movements,static,open,static
6804,Dexterous Hand movements,static,open,static
6805,Dexterous Hand movements,static,open,static
6806,Dexterous Hand movements,static,open,static
6807,Dexterous Hand movements,static,open,static
6808,Dexterous Hand movements,static,open,static
6809,Dexterous Hand movements,static,open,static
6810,Dexterous Hand movements,static,open,static
6811,Dexterous Hand movements,static,open,static
6812,Dexterous Hand movements,static,open,static
6813,Dexterous Hand movements,static,open,static
6814,Dexterous Hand movements,static,open,static
6815,Dexterous Hand movements,static,open,static
6816,Dexterous Hand movements,static,open,static
6817,Dexterous Hand movements,static,open,static
6818,Dexterous Hand movements,static,open,static
6819,Dexterous Hand movements,static,open,static
6820,Dexterous Hand movements,static,open,static
6821,Dexterous Hand movements,static,open,static
6822,Dexterous Hand movements,static,open,static
6823,Dexterous Hand movements,static,open,static
6824,Dexterous Hand movements,static,open,static
6825,Dexterous Hand movements,static,open,static
6826,Dexterous Hand movements,static,open,static
6827,Dexterous Hand movements,static,open,static
6828,Dexterous Hand movements,static,open,static
6829,Dexterous Hand movements,static,open,static
6830,Dexterous Hand movements,static,open,static
6831,Dexterous Hand movements,static,open,static
6832,Dexterous Hand movements,static,open,static
6833,Dexterous Hand movements,static,open,static
6834,Dexterous Hand movements,static,open,static
6835,Dexterous Hand movements,static,open,static
6836,Dexterous Hand movements,static,open,static
6837,Dexterous Hand movements,static,open,static
6838,Dexterous Hand movements,static,open,static
6839,Dexterous Hand movements,static,open,static
6840,Dexterous Hand movements,static,open,static
6841,Dexterous Hand movements,static,open,static
6842,Dexterous Hand movements,static,open,static
6843,Dexterous Hand movements,static,open,static
6844,Dexterous Hand movements,static,open,static
6845,Dexterous Hand movements,static,open,static
6846,Dexterous Hand movements,static,open,static
6847,Dexterous Hand movements,static,open,static
6848,Dexterous Hand movements,static,open,static
6849,Dexterous Hand movements,static,open,static
6850,Dexterous Hand movements,static,open,static
6851,Dexterous Hand movements,static,open,static
6852,Dexterous Hand movements,static,open,static
6853,Dexterous Hand movements,static,open,static
6854,Dexterous Hand movements,static,open,static
6855,Dexterous Hand movements,static,open,static
6856,Dexterous Hand movements,static,open,static
6857,Dexterous Hand movements,static,open,static
6858,Dexterous Hand movements,static,open,static
6859,Dexterous Hand movements,static,open,static
6860,Dexterous Hand movements,static,open,static
6861,Dexterous Hand movements,static,open,static
6862,Dexterous Hand movements,static,open,static
6863,Dexterous Hand movements,static,open,static
6864,Dexterous Hand movements,static,open,static
6865,Dexterous Hand movements,static,open,static
6866,Dexterous Hand movements,static,open,static
6867,Dexterous Hand movements,static,open,static
6868,Dexterous Hand movements,static,open,static
6869,Dexterous Hand movements,static,open,static
6870,Dexterous Hand movements,static,open,static
6871,Dexterous Hand movements,static,open,static
6872,Dexterous Hand movements,static,open,static
6873,Dexterous Hand movements,static,open,static
6874,Dexterous Hand movements,static,open,static
6875,Dexterous Hand movements,static,open,static
6876,Dexterous Hand movements,static,open,static
6877,Dexterous Hand movements,static,open,static
6878,Dexterous Hand movements,static,open,static
6879,Dexterous Hand movements,static,open,static
6880,Dexterous Hand movements,static,open,static
6881,Dexterous Hand movements,static,open,static
6882,Dexterous Hand movements,static,open,static
6883,Dexterous Hand movements,static,open,static
6884,Dexterous Hand movements,static,open,static
6885,Dexterous Hand movements,static,open,static
6886,Dexterous Hand movements,static,open,static
6887,Dexterous Hand movements,static,open,static
6888,Dexterous Hand movements,static,open,static
6889,Dexterous Hand movements,static,open,static
6890,Dexterous Hand movements,static,open,static
6891,Dexterous Hand movements,static,open,static
6892,Dexterous Hand movements,static,open,static
6893,Dexterous Hand movements,static,open,static
6894,Dexterous Hand movements,static,open,static
6895,Dexterous Hand movements,static,open,static
6896,Dexterous Hand movements,static,open,static
6897,Dexterous Hand movements,static,open,static
6898,Dexterous Hand movements,static,open,static
6899,Dexterous Hand movements,static,open,static
6900,Dexterous Hand movements,static,open,static
6901,Dexterous Hand movements,static,open,static
6902,Dexterous Hand movements,static,open,static
6903,Dexterous Hand movements,static,open,static
6904,Dexterous Hand movements,static,open,static
6905,Dexterous Hand movements,static,open,static
6906,Dexterous Hand movements,static,open,static
6907,Dexterous Hand movements,static,open,static
6908,Dexterous Hand movements,static,open,static
6909,Dexterous Hand movements,static,open,static
6910,Dexterous Hand movements,static,open,static
6911,Dexterous Hand movements,static,open,static
6912,Dexterous Hand movements,static,open,static
6913,Dexterous Hand movements,static,open,static
6914,Dexterous Hand movements,static,open,static
6915,Dexterous Hand movements,static,open,static
6916,Dexterous Hand movements,static,open,static
6917,Dexterous Hand movements,static,open,static
6918,Dexterous Hand movements,static,open,static
6919,Dexterous Hand movements,static,open,static
6920,Dexterous Hand movements,static,open,static
6921,Dexterous Hand movements,static,open,static
6922,Dexterous Hand movements,static,open,static
6923,Dexterous Hand movements,static,open,static
6924,Dexterous Hand movements,static,open,static
6925,Dexterous Hand movements,static,open,static
6926,Dexterous Hand movements,static,open,static
6927,Dexterous Hand movements,static,open,static
6928,Dexterous Hand movements,static,open,static
6929,Dexterous Hand movements,static,open,static
6930,Dexterous Hand movements,static,open,static
6931,Dexterous Hand movements,static,open,static
6932,Dexterous Hand movements,static,open,static
6933,Dexterous Hand movements,static,open,static
6934,Dexterous Hand movements,static,open,static
6935,Dexterous Hand movements,static,open,static
6936,Dexterous Hand movements,static,open,static
6937,Dexterous Hand movements,static,open,static
6938,Dexterous Hand movements,static,open,static
6939,Dexterous Hand movements,static,open,static
6940,Dexterous Hand movements,static,open,static
6941,Dexterous Hand movements,static,open,static
6942,Dexterous Hand movements,static,open,static
6943,Dexterous Hand movements,static,open,static
6944,Dexterous Hand movements,static,open,static
6945,Dexterous Hand movements,static,open,static
6946,Dexterous Hand movements,static,open,static
6947,Dexterous Hand movements,static,open,static
6948,Dexterous Hand movements,static,open,static
6949,Dexterous Hand movements,static,open,static
6950,Dexterous Hand movements,static,open,static
6951,Dexterous Hand movements,static,open,static
6952,Dexterous Hand movements,static,open,static
6953,Dexterous Hand movements,static,open,static
6954,Dexterous Hand movements,static,open,static
6955,Dexterous Hand movements,static,open,static
6956,Dexterous Hand movements,static,open,static
6957,Dexterous Hand movements,static,open,static
6958,Dexterous Hand movements,static,open,static
6959,Dexterous Hand movements,static,open,static
6960,Dexterous Hand movements,static,open,static
6961,Dexterous Hand movements,static,open,static
6962,Dexterous Hand movements,static,open,static
6963,Dexterous Hand movements,static,open,static
6964,Dexterous Hand movements,static,open,static
6965,Dexterous Hand movements,static,open,static
6966,Dexterous Hand movements,static,open,static
6967,Dexterous Hand movements,static,open,static
6968,Dexterous Hand movements,static,open,static
6969,Dexterous Hand movements,static,open,static
6970,Dexterous Hand movements,static,open,static
6971,Dexterous Hand movements,static,open,static
6972,Dexterous Hand movements,static,open,static
6973,Dexterous Hand movements,static,open,static
6974,Dexterous Hand movements,static,open,static
6975,Dexterous Hand movements,static,open,static
6976,Dexterous Hand movements,static,open,static
6977,Dexterous Hand movements,static,open,static
6978,Dexterous Hand movements,static,open,static
6979,Dexterous Hand movements,static,open,static
6980,Dexterous Hand movements,static,open,static
6981,Dexterous Hand movements,static,open,static
6982,Dexterous Hand movements,static,open,static
6983,Dexterous Hand movements,static,open,static
6984,Dexterous Hand movements,static,open,static
6985,Dexterous Hand movements,static,open,static
6986,Dexterous Hand movements,static,open,static
6987,Dexterous Hand movements,static,open,static
6988,Dexterous Hand movements,static,open,static
6989,Dexterous Hand movements,static,open,static
6990,Dexterous Hand movements,static,open,static
6991,Dexterous Hand movements,static,open,static
6992,Dexterous Hand movements,static,open,static
6993,Dexterous Hand movements,static,open,static
6994,Dexterous Hand movements,static,open,static
6995,Dexterous Hand movements,static,open,static
6996,Dexterous Hand movements,static,open,static
6997,Dexterous Hand movements,static,open,static
6998,Dexterous Hand movements,static,open,static
6999,Dexterous Hand movements,static,open,static
7000,Dexterous Hand movements,static,open,static
7001,Dexterous Hand movements,static,open,static
7002,Dexterous Hand movements,static,open,static
7003,Dexterous Hand movements,static,open,static
7004,Dexterous Hand movements,static,open,static
7005,Dexterous Hand movements,static,open,static
7006,Dexterous Hand movements,static,open,static
7007,Dexterous Hand movements,static,open,static
7008,Dexterous Hand movements,static,open,static
7009,Dexterous Hand movements,static,open,static
7010,Dexterous Hand movements,static,open,static
7011,Dexterous Hand movements,static,open,static
7012,Dexterous Hand movements,static,open,static
7013,Dexterous Hand movements,static,precision,static
7014,Dexterous Hand movements,static,open,static
7015,Dexterous Hand movements,static,precision,static
7016,Dexterous Hand movements,static,open,static
7017,Dexterous Hand movements,static,precision,static
7018,Dexterous Hand movements,static,precision,static
7019,Dexterous Hand movements,static,precision,static
7020,Dexterous Hand movements,static,precision,static
7021,Dexterous Hand movements,static,precision,static
7022,Dexterous Hand movements,static,pinch,static
7023,Dexterous Hand movements,static,precision,static
7024,Dexterous Hand movements,static,precision,static
7025,Dexterous Hand movements,static,precision,static
7026,Dexterous Hand movements,static,precision,static
7027,Dexterous Hand movements,static,precision,static
7028,Dexterous Hand movements,static,precision,static
7029,Dexterous Hand movements,static,open,static
7030,Dexterous Hand movements,static,open,static
7031,Dexterous Hand movements,static,open,static
7032,Dexterous Hand movements,static,open,static
7033,Dexterous Hand movements,static,open,static
7034,Dexterous Hand movements,static,open,static
7035,Dexterous Hand movements,static,open,static
7036,Dexterous Hand movements,static,open,static
7037,Dexterous Hand movements,static,open,static
7038,Dexterous Hand movements,static,open,static
7039,Dexterous Hand movements,static,open,static
7040,Dexterous Hand movements,static,open,static
7041,Dexterous Hand movements,static,open,static
7042,Dexterous Hand movements,static,open,static
7043,Dexterous Hand movements,static,open,static
7044,Dexterous Hand movements,static,open,static
7045,Dexterous Hand movements,static,open,static
7046,Dexterous Hand movements,static,open,static
7047,Dexterous Hand movements,static,open,static
7048,Dexterous Hand movements,static,open,static
7049,Dexterous Hand movements,static,open,static
7050,Dexterous Hand movements,static,open,static
7051,Dexterous Hand movements,static,open,static
7052,Dexterous Hand movements,static,open,static
7053,Dexterous Hand movements,static,open,static
7054,Dexterous Hand movements,static,open,static
7055,Dexterous Hand movements,static,open,static
7056,Dexterous Hand movements,static,open,static
7057,Dexterous Hand movements,static,open,static
7058,Dexterous Hand movements,static,open,static
7059,Dexterous Hand movements,static,open,static
7060,Dexterous Hand movements,static,open,static
7061,Dexterous Hand movements,static,open,static
7062,Dexterous Hand movements,static,open,static
7063,Dexterous Hand movements,static,open,static
7064,Dexterous Hand movements,static,open,static
7065,Dexterous Hand movements,static,open,static
7066,Dexterous Hand movements,static,open,static
7067,Dexterous Hand movements,static,open,static
7068,Dexterous Hand movements,static,open,static
7069,Dexterous Hand movements,static,open,static
7070,Dexterous Hand movements,static,open,static
7071,Dexterous Hand movements,static,open,static
7072,Dexterous Hand movements,static,open,static
7073,Dexterous Hand movements,static,open,static
7074,Dexterous Hand movements,static,open,static
7075,Dexterous Hand movements,static,open,static
7076,Dexterous Hand movements,static,precision,static
7077,Dexterous Hand movements,static,open,static
7078,Dexterous Hand movements,static,open,static
7079,Dexterous Hand movements,static,precision,static
7080,Dexterous Hand movements,static,open,static
7081,Dexterous Hand movements,static,open,static
7082,Dexterous Hand movements,static,open,static
7083,Dexterous Hand movements,static,open,static
7084,Dexterous Hand movements,static,open,static
7085,Dexterous Hand movements,static,open,static
7086,Dexterous Hand movements,static,open,static
7087,Dexterous Hand movements,static,open,static
7088,Dexterous Hand movements,static,pinch,static
7089,Dexterous Hand movements,static,open,static
7090,Dexterous Hand movements,static,open,static
7091,Dexterous Hand movements,static,precision,static
7092,Dexterous Hand movements,static,open,static
7093,Dexterous Hand movements,static,open,static
7094,Dexterous Hand movements,static,precision,static
7095,Dexterous Hand movements,static,open,static
7096,Dexterous Hand movements,static,open,static
7097,Dexterous Hand movements,static,pinch,static
7098,Dexterous Hand movements,static,open,static
7099,Dexterous Hand movements,static,open,static
7100,Dexterous Hand movements,static,precision,static
7101,Dexterous Hand movements,static,open,static
7102,Dexterous Hand movements,static,open,static
7103,Dexterous Hand movements,static,open,static
7104,Dexterous Hand movements,static,open,static
7105,Dexterous Hand movements,static,open,static
7106,Dexterous Hand movements,static,open,static
7107,Dexterous Hand movements,static,open,static
7108,Dexterous Hand movements,static,open,static
7109,Dexterous Hand movements,static,open,static
7110,Dexterous Hand movements,static,open,static
7111,Dexterous Hand movements,static,open,static
7112,Dexterous Hand movements,static,open,static
7113,Dexterous Hand movements,static,open,static
7114,Dexterous Hand movements,static,open,static
7115,Dexterous Hand movements,static,open,static
7116,Dexterous Hand movements,static,open,static
7117,Dexterous Hand movements,static,open,static
7118,Dexterous Hand movements,static,open,static
7119,Dexterous Hand movements,static,open,static
7120,Dexterous Hand movements,static,open,static
7121,Dexterous Hand movements,static,open,static
7122,Dexterous Hand movements,static,open,static
7123,Dexterous Hand movements,static,open,static
7124,Dexterous Hand movements,static,open,static
7125,Dexterous Hand movements,static,open,static
7126,Dexterous Hand movements,static,open,static
7127,Dexterous Hand movements,static,open,static
7128,Dexterous Hand movements,static,open,static
7129,Dexterous Hand movements,static,open,static
7130,Dexterous Hand movements,static,open,static
7131,Dexterous Hand movements,static,open,static
7132,Dexterous Hand movements,static,open,static
7133,Dexterous Hand movements,static,open,static
7134,Dexterous Hand movements,static,open,static
7135,Dexterous Hand movements,static,open,static
7136,Dexterous Hand movements,static,open,static
7137,Dexterous Hand movements,static,open,static
7138,Dexterous Hand movements,static,open,static
7139,Dexterous Hand movements,static,open,static
7140,Dexterous Hand movements,static,open,static
7141,Dexterous Hand movements,static,open,static
7142,Dexterous Hand movements,static,open,static
7143,Dexterous Hand movements,static,open,static
7144,Dexterous Hand movements,static,open,static
7145,Dexterous Hand movements,static,open,static
7146,Dexterous Hand movements,static,open,static
7147,Dexterous Hand movements,static,open,static
7148,Dexterous Hand movements,static,open,static
7149,Dexterous Hand movements,static,open,static
7150,Dexterous Hand movements,static,open,static
7151,Dexterous Hand movements,static,open,static
7152,Dexterous Hand movements,static,open,static
7153,Dexterous Hand movements,static,open,static
7154,Dexterous Hand movements,static,open,static
7155,Dexterous Hand movements,static,open,static
7156,Dexterous Hand movements,static,open,static
7157,Dexterous Hand movements,static,open,static
7158,Dexterous Hand movements,static,open,static
7159,Dexterous Hand movements,static,open,static
7160,Dexterous Hand movements,static,open,static
7161,Dexterous Hand movements,static,open,static
7162,Dexterous Hand movements,static,open,static
7163,Dexterous Hand movements,static,open,static
7164,Dexterous Hand movements,static,open,static
7165,Dexterous Hand movements,static,open,static
7166,Dexterous Hand movements,static,precision,static
7167,Dexterous Hand movements,static,open,static
7168,Dexterous Hand movements,static,open,static
7169,Dexterous Hand movements,static,open,static
7170,Dexterous Hand movements,static,open,static
7171,Dexterous Hand movements,static,open,static
7172,Dexterous Hand movements,static,open,static
7173,Dexterous Hand movements,static,open,static
7174,Dexterous Hand movements,static,open,static
